Event	ID	Name			Wwise Object Path	Notes
	98439365	Play_Player_FootSteps			\Default Work Unit\Player_Movement_Events\Play_Player_FootSteps	
	199723134	Play_SFX_Player_Interact_Door_Wood_Unlock			\Default Work Unit\Player_Interect_Events\Doors\Play_SFX_Player_Interact_Door_Wood_Unlock	
	577666544	Play_SFX_Player_Interact_Phone_Screen_Lock			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Screen_Lock	
	885077343	Play_KeyPickUp			\Default Work Unit\Player_Interect_Events\Play_KeyPickUp	
	1036060318	Play_SFX_Player_Interact_Phone_SwitchScreen			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_SwitchScreen	
	1657049032	Play_SFX_Player_Interact_Door_Metal_Unlock			\Default Work Unit\Player_Interect_Events\Doors\Play_SFX_Player_Interact_Door_Metal_Unlock	
	1936894595	Play_SFX_Player_Interact_Door_Wood_Lock			\Default Work Unit\Player_Interect_Events\Doors\Play_SFX_Player_Interact_Door_Wood_Lock	
	1974193772	Play_SFX_Player_Interact_Phone_Light_Off			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Light_Off	
	2178443270	Play_SFX_Player_Interact_Phone_Light_On			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Light_On	
	2920634929	Play_SFX_Player_Interact_Phone_Light_Fail			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Light_Fail	
	3051613610	Play_DefaultEnviroment			\Default Work Unit\Enciroment_Music\Play_DefaultEnviroment	
	3136413185	Play_SFX_Player_Interact_Door_Metal_Lock			\Default Work Unit\Player_Interect_Events\Doors\Play_SFX_Player_Interact_Door_Metal_Lock	
	3588694021	Play_SFX_Player_Interact_Phone_Screen_Unlock			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Screen_Unlock	
	3834016641	Play_SFX_Player_Interact_Phone_Screen_Fail			\Default Work Unit\Player_Interect_Events\Phone\Play_SFX_Player_Interact_Phone_Screen_Fail	

Switch Group	ID	Name			Wwise Object Path	Notes
	3262912638	Player_Footsteps_Material			\Default Work Unit\Player_Footsteps_Material	

Switch	ID	Name	Switch Group			Notes
	841620460	Concrete	Player_Footsteps_Material			
	2473969246	Metal	Player_Footsteps_Material			
	2654748154	Water	Player_Footsteps_Material			

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	17706389	SFX_Player_Footsteps_Concrete_Walk-004	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-004_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-004		110608
	35266308	SFX_Player_Footsteps_Concrete_Walk-009	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-009_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-009		110260
	85581193	SFX_Player_Footsteps_Concrete_Walk-003	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-003_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-003		100308
	148017773	SFX_Player_Footsteps_Metal_Walk-010	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-010_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-010		71556
	181072394	SFX_Player_Interact_Door_Metal_Lock	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Door_Metal_Lock_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Doors\SFX_Player_Interact_Door_Metal_Lock		365644
	228849478	SFX_Player_Footsteps_Concrete_Walk-008	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Concrete_Walk_DEMO-008_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Concrete\SFX_Player_Footsteps_Concrete_Walk-008		108520
	281638350	SFX_Player_Interact_Phone_Screen_Lock	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Phone_Screen_Lock_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Phone\SFX_Player_Interact_Phone_Screen_Lock		666348
	284394758	SFX_Player_Footsteps_Water_Walk-006	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Water_Walk_DEMO-016_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Water\SFX_Player_Footsteps_Water_Walk-006		91536
	298861187	SFX_Player_Interact_Phone_Light_On	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Interact_Phone_Light_On_DEMO_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Interact\Phone\SFX_Player_Interact_Phone_Light_On		666348
	313172559	SFX_Player_Footsteps_Metal_Walk-002	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-002_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-002		115640
	315214646	SFX_Player_Footsteps_Metal_Walk-001	D:\Audio y Producción\GitHub\Doomed-Factory\Doomed-Factory_WwiseProject\.cache\Mac\SFX\SFX_Player_Footsteps_Metal_Walk_DEMO-001_818F3B66.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Movement\Footsteps\Metal\SFX_Player_Footsteps_Metal_Walk-001		96096
